label,corrected_value,row_id,corp_name,rcept_no,field,extracted_value,quote,context,gate,gate_reason,pick,stratum,dart_url
correct,,E0156,하이퍼코퍼레이션,20260804000340,#4 초과청약 조건 (비율),"ratio=0.2, detail=배정 신주 1주당 0.2주 (20%), allowed=True","② 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며, 1주 미만의 주식은 절사하여 배정하지 않습니다.","…산정된 배정주식수(단, 1주 미만은 절사함)로 하고, 배정범위 내에서 청약한 수량만큼 배정합니다. 단, 신주배정기준일 전 주식관련사채의 행사, 자기주식수의 변동 등으로 인하여 1주당 배정주식수가 변동될 수 있습니다. 【② 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며, 1주 미만의 주식은 절사하여 배정하지 않습니다.】 (단, 초과청약 주식수가 실권주에 미달한 경우 100% 배정)(i) 청약한도 주식수 = 신주인수권증서청약 한도주식수 + 초과청약한도 주식수 (ii) 신주인수권증서청약 한도주식수 = 보유한 신주인수권 증서의 수량 (i…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260804000340
correct,,E0157,하이퍼코퍼레이션,20260804000340,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.25, final_price_date=2026-10-16, final_price_method=MAX[MIN(1차 발행가액, 2차 발행가액), 청약일전 과거 제3~5거래일 가중산술평균주가의 60%], first_price_method=신주배정기준일 전 제3거래일 기산 기준주가 × (1-할인율 25%) / [1 + (증자비율 × 할인율 25%)], second_price_method=구주주 청약 초일 전 제3거래일 기산 기준주가 × (1-할인율 25%)","▶ 1차 발행가액 = 기준주가 × (1-할인율) / ［1 + (증자비율 × 할인율)］ 2) 2차 발행가액: 구주주 청약 초일 전 제3거래일을 기산일로 하여 코스닥시장에서 성립된 거래대금을 거래량으로 가중산술평균한 1주일 가중산술평균주가 및 기산일 가중산술평균주가를 산술평균하여 산정한 가액과 기산일 가중산술평균주가 중 낮은 금액을 기준주가로 하여, 아래의 산식에 따라 결정하며 할인율은 25%를 적용합니다.","… 기산일 가중산술평균주가 중 낮은 금액을 기준주가로 하여, 아래의 산식에 따라 결정하며 할인율은 25%를 적용합니다.(단, 호가단위 미만은 호가단위로 절상하며, 그 가액이 액면가액 이하인 경우 액면가액으로 합니다.) 【▶ 1차 발행가액 = 기준주가 × (1-할인율) / ［1 + (증자비율 × 할인율)］ 2) 2차 발행가액: 구주주 청약 초일 전 제3거래일을 기산일로 하여 코스닥시장에서 성립된 거래대금을 거래량으로 가중산술평균한 1주일 가중산술평균주가 및 기산일 가중산술평균주가를 산술평균하여 산정한 가액과 기산일 가중산술평균주가 중 낮은 금액을 기준주가로 하여, 아래의 산식에 따라 결정하며 할인율은 25%를 적용합니다.】 (단, 호가단위 미만은 호가단위로 절상하며, 그 가액이 액면가액 이하일 경우 액면가액으로 합니다.). ▶ 2차 발행가액 = 기준주가 × (1-할인율) 3) 확정 발행가액: 1차 발행가액과 2차 발행가액 중 낮은 가액…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260804000340
correct,,E0158,하이퍼코퍼레이션,20260804000340,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=new=end_date=2026-10-07, start_date=2026-09-30, old=end_date=2026-09-02, start_date=2026-08-27, new_span=32821 · 32870, field_key=warrant_trading_period, new_rcept_no=20260804000340, old_rcept_no=20260612000535, new_span_status=resolved · new=entries=agent=SK증권(주)의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-10-22, start_date=2026-10-21 · agent=주주확정일 현재 (주)하이퍼코퍼레이션의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점, SK증권(주)의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-10-22, start_date=2026-10-21 · agent=SK증권(주)의 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등 및벤처기업투자신탁청약 포함), end_date=2026-10-27, start_date=2026-10-26, old=entries=agent=SK증권(주)의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-09-15, start_date=2026-09-14 · agent=1) 주주확정일 현재 (주)하이퍼코퍼레이션의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점 2) SK증권(주)의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-09-15 …",3. 정정사항 항 목 정정사유 정 정 전 정 정 후 6. 신주 발행가액- 예정발행가 확정예정일 일정변경에 따른 정정 2026년 09월 09일 2026년 10월 16일 8. 신주배정기준일 2026년 08월 06일 2026년 08월 31일,…정 정 신 고 (보고) 2026년 08월 04일 1. 정정대상 공시서류 : 주요사항보고서(유상증자결정) 2. 정정대상 공시서류의 최초제출일 : 2026년 05월 13일 【3. 정정사항 항 목 정정사유 정 정 전 정 정 후 6. 신주 발행가액- 예정발행가 확정예정일 일정변경에 따른 정정 2026년 09월 09일 2026년 10월 16일 8. 신주배정기준일 2026년 08월 06일 2026년 08월 31일】 11. 청약예정일- 구주주 청약일 시작일 2026년 09월 14일 종료일 2026년 09월 15일 시작일 2026년 10월 21일 종료일 2026년 10월 22일 12. 납입일…,passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260804000340
correct,,E0159,한국첨단소재,20260309001525,#1 신주인수권증서 상장·매매기간,"end_date=2026-02-27, start_date=2026-02-23",3) 신주인수권증서는 2026년 02월 23일 ~ 2026년 02월 27일 기간 동안 한국거래소(KRX)에 상장합니다.,"…의 발행 및 공시 등에 관한 규정」 제5-19조에 의거하여 주주에게 신주인수권증서를 발행하며, 대표주관회사 및 인수회사에게 신주인수권증서의 매매 또는 중개를 위탁하기로 합니다.2) 신주인수권증서의 양도를 허용합니다. 【3) 신주인수권증서는 2026년 02월 23일 ~ 2026년 02월 27일 기간 동안 한국거래소(KRX)에 상장합니다.】 4) 신주인수권증서는 전자증권으로 발행할 예정이며, 명의개서대리인(국민은행 증권대행부)을 통하여 특별계좌에 관리되는 주식(기존 '명부주주' 보유주식)에 대하여 배정되는 신주인수권증서는 명의개서대리인 내 특별계좌에 소…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001525
correct,,E0160,한국첨단소재,20260309001525,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=(주)상상인증권의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-03-12, start_date=2026-03-11 · agent=1) 주주확정일 현재 당사의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점 2) (주)상상인증권의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-03-12, start_date=2026-03-11 · agent=1) (주)상상인증권, SK증권(주)의 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등 및벤처기업투자신탁청약 포함), end_date=2026-03-17, start_date=2026-03-16","다. 청약취급처 및 청약일 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') (주)상상인증권의 본ㆍ지점 2026년 03월 11일~ 2026년 03월 12일 일반주주(기존 '실질주주') 1) 주주확정일 현재 당사의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) (주)상상인증권의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 및벤처기업투자신탁청약 포함) 1) (주)상상인증권, SK증권(주)의 본ㆍ지점 2026년 03월 16일~ 2026년 03월 17일","… 배정하여야 할 주식이 50,000주(액면가 500원 기준) 이하 이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 일반청약자에게 배정하지 아니하고 각 인수의무비율에 따라 자기의 계산으로 인수할 수 있습니다. 【다. 청약취급처 및 청약일 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') (주)상상인증권의 본ㆍ지점 2026년 03월 11일~ 2026년 03월 12일 일반주주(기존 '실질주주') 1) 주주확정일 현재 당사의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) (주)상상인증권의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 및벤처기업투자신탁청약 포함) 1) (주)상상인증권, SK증권(주)의 본ㆍ지점 2026년 03월 16일~ 2026년 03월 17일】 라. 신주인수권증서에 관한 사항 1) 「자본시장과 금융투자업에 관한 법률」 제165조 제3항 및 「증권의 발행 및 공시 등에 관한 규정」 제5-19조에 의거하여 주주에게 신주인수권증서를 발행하며, 대표주관회사 및 인…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001525
correct,,E0161,한국첨단소재,20260309001525,#3 실권주 처리 방식,"detail=구주주 청약 결과 발생한 미청약주식 및 단수주는 일반공모를 진행하고, 미달 잔여주식은 대표주관회사와 인수회사가 인수, method=일반공모","3) 일반공모 청약: ""구주주"" 청약(초과청약 포함) 결과 발생한 미청약주식 및 단수주는 ""대표주관회사""와 ""인수회사""가 일반에게 공모하되, 「증권 인수업무 등에 관한 규정」 제9조 제2항 제6호에 따라 ""고위험고수익투자신탁""에 일반공모 배정분의 10%를 배정하고, ""벤처기업투자신탁""에 일반공모 배정분의 25%를 배정합니다.","…수 = 신주인수권증서청약 한도주식수 + 초과청약한도 주식수(ii) 신주인수권증서청약 한도주식수 = 보유한 신주인수권 증서의 수량(iii) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 X 초과청약 비율(20%) 【3) 일반공모 청약: ""구주주"" 청약(초과청약 포함) 결과 발생한 미청약주식 및 단수주는 ""대표주관회사""와 ""인수회사""가 일반에게 공모하되, 「증권 인수업무 등에 관한 규정」 제9조 제2항 제6호에 따라 ""고위험고수익투자신탁""에 일반공모 배정분의 10%를 배정하고, ""벤처기업투자신탁""에 일반공모 배정분의 25%를 배정합니다.】 나머지 주식은 개인청약자 및 기관투자자에 구분없이 배정합니다. ""고위험고수익투자신탁""에 대한 일반공모 배정분 10%, ""벤처기업투자신탁”에 대한 일반공모 배정분 25% 및 개인투자자 및 기관투자자에 대한 일반공모 배…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001525
correct,,E0162,한국첨단소재,20260309001525,#4 초과청약 조건 (비율),"ratio=0.2, detail=신주인수권증서 보유자 대상 배정 신주 1주당 0.2주(20%) 초과청약 한도 부여, allowed=True","2) 초과청약: 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율: 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며, 1주 미만의 주식은 절사하여 배정하지 않습니다.","…여, 배정범위 내에서 청약한 수량만큼 배정합니다. 단, 신주배정기준일 전 신주인수권의 행사, 주식매수선택권의 권리행사, 자기주식 및 자기주식신탁 등의 자기주식 변동으로 인하여 1주당 배정주식수가 변동될 수 있습니다. 【2) 초과청약: 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율: 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며, 1주 미만의 주식은 절사하여 배정하지 않습니다.】 (단, 초과청약 주식수가 실권주에 미달한 경우 100% 배정합니다)(i) 청약한도 주식수 = 신주인수권증서청약 한도주식수 + 초과청약한도 주식수(ii) 신주인수권증서청약 한도주식수 = 보유한 신주인수권 증서의 수량(…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001525
correct,,E0163,한국첨단소재,20260309001525,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.25, final_price_date=2026-03-06, final_price_method=Max{Min[1차 발행가액, 2차 발행가액], 기준주가의 60%}, first_price_method=[기준주가 × (1-할인율)] / [1 + (증자비율 × 할인율)] (기준주가: 1개월·1주일·최근일 가중산술평균주가의 산술평균과 최근일 가중산술평균주가 중 낮은 금액, 할인율 25%), second_price_method=기준주가 × (1-할인율) (기준주가: 1주일·최근일 가중산술평균주가의 산술평균과 최근일 가중산술평균주가 중 낮은 금액, 할인율 25%)","■ 확정발행가액 산출근거 1) 1차 발행가액 : 신주배정기준일 전 제3거래일을 기산일로 하여 코스닥시장에서 성립된 거래대금을 거래량으로 가중산술평균한 1개월 가중산술평균주가, 1주일 가중산술평균주가 및 최근일 가중산술평균주가를 산술평균하여 산정한 가액과 최근일 가중산술평균주가 중 낮은 금액을 기준주가로 하여 할인율 25%를 적용, 아래의 산식에 의하여 산정된 발행가액(1차 발행가액)으로 합니다.","… 할인율 적용에 따른 모집가액이 액면가액(500원) 이하일 경우에는 액면가액을 발행가액으로 하며, 호가 단위 미만은 절상합니다.▶ 예정발행가액 = [기준주가 × (1- 할인율)] / [1 + (증자비율 × 할인율)] 【■ 확정발행가액 산출근거1) 1차 발행가액 : 신주배정기준일 전 제3거래일을 기산일로 하여 코스닥시장에서 성립된 거래대금을 거래량으로 가중산술평균한 1개월 가중산술평균주가, 1주일 가중산술평균주가 및 최근일 가중산술평균주가를 산술평균하여 산정한 가액과 최근일 가중산술평균주가 중 낮은 금액을 기준주가로 하여 할인율 25%를 적용, 아래의 산식에 의하여 산정된 발행가액(1차 발행가액)으로 합니다.】 단, 호가단위 미만은 호가단위로 절상하며, 그 가액이 액면가액 이하일 경우에는 액면가액을 발행가액으로 합니다.▶ 1차 발행가액 = [기준주가 × (1-할인율)] / [1 + (증자비율 × 할인율)]2) 2차 발행가액…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001525
correct,,E0164,한화솔루션,20260612000240,#1 신주인수권증서 상장·매매기간,"end_date=2026-07-10, start_date=2026-07-06, trading_days=5",- 신주인수권증서 상장예정기간: 2026년 07월 06일 ~ 2026년 07월 10일 (5거래일간),"…대해 상장거래 및 계좌대체가 가능합니다. ④ 당사는 일반주주(기존 '실질주주')에게 발행되는 신주인수권증서를 일괄예탁 방식으로 발행하여 거래소에 상장을 신청하고, 최소한 5거래일 이상의 기간 동안 상장하여야 합니다. 【- 신주인수권증서 상장예정기간: 2026년 07월 06일 ~ 2026년 07월 10일 (5거래일간)】 ⑤ 신주인수권증서의 양도와 신주인수권증서에 기재된 주식에 관한 청약 방법은 아래와 같습니다. (i) 일반주주(기존 '실질주주')의 경우 장내ㆍ장외 거래를 통하여 매매가 성립되면 계좌 대체의 방식으로 양도하며, 예탁하…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612000240
correct,,E0165,한화솔루션,20260612000240,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점, target=우리사주조합, end_date=2026-07-22, start_date=2026-07-22 · agent=""공동대표주관회사""의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-07-23, start_date=2026-07-22 · agent=1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점 2) ""공동대표주관회사""의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-07-23, start_date=2026-07-22 · agent=""공동대표주관회사""의 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등 청약 포함), end_date=2026-07-28, start_date=2026-07-27","청약대상자 청약취급처 청약일 우리사주조합 ""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점 2026년 07월 22일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') ""공동대표주관회사""의 본ㆍ지점 2026년 07월 22일~2026년 07월 23일 일반주주(기존 '실질주주') 1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점2) ""공동대표주관회사""의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 청약 포함) ""공동대표주관회사""의 본ㆍ지점 2026년 07월 27일~2026년 07월 28일","… 할 주식이 5,000주(액면가 5,000원 기준) 이하 이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 일반청약자에게 배정하지 아니하고 자기의 계산으로 인수할 수 있습니다. 다. 청약사무취급처 및 청약기간 【청약대상자 청약취급처 청약일 우리사주조합 ""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점 2026년 07월 22일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') ""공동대표주관회사""의 본ㆍ지점 2026년 07월 22일~2026년 07월 23일 일반주주(기존 '실질주주') 1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점2) ""공동대표주관회사""의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 청약 포함) ""공동대표주관회사""의 본ㆍ지점 2026년 07월 27일~2026년 07월 28일】 주) 청약취급처에 따라 청약창구 및 방법(본ㆍ지점 외 홈페이지, HTS, MTS, ARS 등) 규정이 상이하오니 청약 전 해당 증권사에 확인하여 주시기 바랍니다. 라. 신주인수권증서에 관한 사항 ① 신주인수권증서는 …",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612000240
correct,,E0166,한화솔루션,20260612000240,#3 실권주 처리 방식,"detail=우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 공동대표주관회사가 일반에게 공모하고, 일반공모 후 최종 미달 잔여주식은 공동대표주관회사가 자기계산으로 인수함, method=일반공모","상기 우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 “공동대표주관회사”가 다음 각호와 같이 일반에게 공모하되","…약 한도주식수 + 초과청약 한도주식수 (ii) 신주인수권증서청약 한도주식수 = 보유한신주인수권증서의 수량 (iii) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 X 초과청약 비율(20%) ④ 일반공모 청약 : 【상기 우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 “공동대표주관회사”가 다음 각호와 같이 일반에게 공모하되】 , ‘증권 인수업무 등에 관한 규정’ 제9조 제2항 제3호에 따라 고위험고수익투자신탁등에 공모주식의 5%를 배정하며, 나머지 95%에 해당하는 주식은 개인청약자 및 기관투자자에게 구분 없이 배정합니다. 고위험고수익투…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612000240
correct,,E0167,한화솔루션,20260612000240,#4 초과청약 조건 (비율),"ratio=0.2, detail=구주주(신주인수권증서 보유자) 청약 후 발생한 실권주에 대해 배정 신주 1주당 0.2주(20%) 한도로 초과청약 가능, allowed=True","우리사주조합 및 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며","…주주의 배정범위로 하고, 배정범위 내에서 청약한 수량만큼 배정합니다. 단, 신주배정기준일 전 자기주식 및 자기주식신탁 등의 자기주식 변동으로 인하여 1주당 배정주식수가 변동될 수 있습니다. ③ 초과청약에 대한 배정: 【우리사주조합 및 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주가 있는 경우, 실권주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며】 (단, 초과청약 주식수가 실권주에 미달한 경우 100% 배정), 1주 미만의 주식은 절사하여 배정하지 않습니다. (i) 청약한도 주식수 = 신주인수권증서청약 한도주식수 + 초과청약 한도주식수 (ii) 신주인수권증서청…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612000240
correct,,E0168,한화솔루션,20260612000240,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.2, final_price_date=2026-07-16, final_price_method=1차 발행가액과 2차 발행가액 중 낮은 가액으로 하되, 청약일 전 제3~5거래일 가중산술평균주가에 40% 할인율을 적용한 가액 미만일 경우 해당 가액으로 결정 (Max[Min(1차, 2차), 기준주가의 60%]), first_price_method=신주배정기준일 전 제3거래일을 기산일로 한 1개월 가중산술평균주가, 1주일 가중산술평균주가, 기산일 종가의 산술평균가액과 기산일 종가 중 낮은 금액을 기준주가로 하여 할인율 20% 적용, second_price_method=구주주 청약일 전 제3거래일을 기산일로 한 1주일 가중산술평균주가 및 기산일 종가의 산술평균가액과 기산일 종가 중 낮은 금액을 기준주가로 하여 할인율 20% 적용",확정 발행가액 : 확정 발행가액은 1차 발행가액과 2차 발행가액 중 낮은 가액으로 합니다. 다만 「자본시장과 금융투자업에 관한 법률」 제165조의6 및 「증권의 발행 및 공시 등에 관한 규정」 제5-15조의 2에 의거하여 1차 발행가액과 2차 발행가액 중 낮은 가액이 청약일 전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가를 기준주가로 하여 40% 할인율을 적용하여 산정한 가격보다 낮은 경우 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가에서 40% 할인율을 적용하여 산정한 가격을 확정발행가액으로 합니다.,"…용합니다. 단, 호가 단위 미만은 호가 단위로 절상하며, 할인율 적용에 따른 모집가액이 액면가액(5,000원) 이하일 경우에는 액면가액을 발행가액으로 합니다. * 2차 발행가액 = 2차 기준주가 x (1-할인율) ④ 【확정 발행가액 : 확정 발행가액은 1차 발행가액과 2차 발행가액 중 낮은 가액으로 합니다. 다만 「자본시장과 금융투자업에 관한 법률」 제165조의6 및 「증권의 발행 및 공시 등에 관한 규정」 제5-15조의 2에 의거하여 1차 발행가액과 2차 발행가액 중 낮은 가액이 청약일 전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가를 기준주가로 하여 40% 할인율을 적용하여 산정한 가격보다 낮은 경우 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가에서 40% 할인율을 적용하여 산정한 가격을 확정발행가액으로 합니다.】 단, 호가 단위 미만은 호가단위로 절상하며, 확정 발행가액이 액면가액(5,000원) 이하일 경우에는 액면가액을 발행가액으로 합니다. * 확정 발행가액 = Max{Min[1차 발행가액, 2차 발행가액], 기준주가의 6…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260612000240
correct,,E0169,한화솔루션,20260720000067,#1 신주인수권증서 상장·매매기간,"end_date=2026-07-10, start_date=2026-07-06, trading_days=5",- 신주인수권증서 상장예정기간: 2026년 07월 06일 ~ 2026년 07월 10일 (5거래일간),"…대해 상장거래 및 계좌대체가 가능합니다. ④ 당사는 일반주주(기존 '실질주주')에게 발행되는 신주인수권증서를 일괄예탁 방식으로 발행하여 거래소에 상장을 신청하고, 최소한 5거래일 이상의 기간 동안 상장하여야 합니다. 【- 신주인수권증서 상장예정기간: 2026년 07월 06일 ~ 2026년 07월 10일 (5거래일간)】 ⑤ 신주인수권증서의 양도와 신주인수권증서에 기재된 주식에 관한 청약 방법은 아래와 같습니다. (i) 일반주주(기존 '실질주주')의 경우 장내ㆍ장외 거래를 통하여 매매가 성립되면 계좌 대체의 방식으로 양도하며, 예탁하…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000067
correct,,E0170,한화솔루션,20260720000067,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점, target=우리사주조합, end_date=2026-07-22, start_date=2026-07-22 · agent=""공동대표주관회사""의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-07-23, start_date=2026-07-22 · agent=1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점2) ""공동대표주관회사""의 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-07-23, start_date=2026-07-22 · agent=""공동대표주관회사""의 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등 청약 포함), end_date=2026-07-28, start_date=2026-07-27","다. 청약사무취급처 및 청약기간 청약대상자 청약취급처 청약일 우리사주조합 ""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점 2026년 07월 22일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') ""공동대표주관회사""의 본ㆍ지점 2026년 07월 22일~2026년 07월 23일 일반주주(기존 '실질주주') 1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점2) ""공동대표주관회사""의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 청약 포함) ""공동대표주관회사""의 본ㆍ지점 2026년 07월 27일~2026년 07월 28일","…및 일반청약자에 대하여 배정하여야 할 주식이 5,000주(액면가 5,000원 기준) 이하 이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 일반청약자에게 배정하지 아니하고 자기의 계산으로 인수할 수 있습니다. 【다. 청약사무취급처 및 청약기간 청약대상자 청약취급처 청약일 우리사주조합 ""공동대표주관회사"" 중 한국투자증권(주)의 본ㆍ지점 2026년 07월 22일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') ""공동대표주관회사""의 본ㆍ지점 2026년 07월 22일~2026년 07월 23일 일반주주(기존 '실질주주') 1) 주주확정일 현재 한화솔루션(주)의 주식을 예탁하고 있는 해당 증권회사 본ㆍ지점2) ""공동대표주관회사""의 본ㆍ지점 일반공모청약(고위험고수익투자신탁등 청약 포함) ""공동대표주관회사""의 본ㆍ지점 2026년 07월 27일~2026년 07월 28일】 주) 청약취급처에 따라 청약창구 및 방법(본ㆍ지점 외 홈페이지, HTS, MTS, ARS 등) 규정이 상이하오니 청약 전 해당 증권사에 확인하여 주시기 바랍니다. 라. 신주인수권증서에 관한 사항 ① 신주인수권증서는 …",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000067
correct,,E0171,한화솔루션,20260720000067,#3 실권주 처리 방식,"detail=우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 공동대표주관회사가 일반에게 공모하며 최종 미달 시 공동대표주관회사가 자기 계산으로 인수함, method=일반공모","④ 일반공모 청약 : 상기 우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 “공동대표주관회사”가 다음 각호와 같이 일반에게 공모하되","…수 = 신주인수권증서청약 한도주식수 + 초과청약 한도주식수 (ii) 신주인수권증서청약 한도주식수 = 보유한신주인수권증서의 수량 (iii) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 X 초과청약 비율(20%) 【④ 일반공모 청약 : 상기 우리사주조합, 구주주청약 및 초과청약 결과 발생한 실권주 및 단수주는 “공동대표주관회사”가 다음 각호와 같이 일반에게 공모하되】 , ‘증권 인수업무 등에 관한 규정’ 제9조 제2항 제3호에 따라 고위험고수익투자신탁등에 공모주식의 5%를 배정하며, 나머지 95%에 해당하는 주식은 개인청약자 및 기관투자자에게 구분 없이 배정합니다. 고위험고수익투…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000067
